,detailLink,rate,title,cover,year,types,country,language,Time,movietime,comment_num,stars,summary,comments,imgList,movieUrl
0,https://movie.douban.com/subject/35965772/,7.6,想象之光,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2909049672.jpg,2024,剧情,"法国,印度,荷兰,卢森堡,意大利","马拉雅拉姆语,印地语,马拉地语","['2024-05-23', '2024-10-02']",114分钟(电影节版),8033,16.2%.51.5%.28.8%.3.1%.0.5%,丈夫长居德国，护士长普拉巴被困在有名无实的包办婚姻中，无法响应男医生对她的体贴温柔。年轻护士阿努爱着穆斯林男孩，他们无法正大光明交往，却大胆偷尝禁果。两人的共同好友因寡妇身份等不到居住正义，被迫离开城市。三名羸弱女子，在孟买巨大的喧嚣里无法留下足迹，但她们依然坚毅强韧，在父权社会的日常里，用自己的方式处理问题。,"[{""user"": ""\u65e5\u738b\u4ed4"", ""star"": ""30"", ""time"": ""2024-05-24 19:33:33"", ""comments"": ""\u5ba2\u89c2\u6765\u8bf4\uff0c\u300a\u60f3\u8c61\u4e4b\u5149\u300b\u5176\u5b9e\u53ea\u662f\u4e00\u63fd\u5b50\u5730\u5c06\u5370\u5ea6\u4e00\u7cfb\u5217\u7684\u793e\u4f1a\u95ee\u9898\u629b\u5728\u89c2\u4f17\u9762\u524d\uff1a\u5973\u6027\u7684\u751f\u5b58\u56f0\u5883\uff0c\u5de8\u5927\u7684\u57ce\u4e61\u5dee\u8ddd\uff0c\u843d\u540e\u7684\u533b\u7597\u4f53\u7cfb\u3001\u591a\u4fe1\u4ef0\u95f4\u7684\u51b2\u7a81\u7b49\u7b49\u3002\u5bfc\u6f14\u5b9e\u5219\u65e0\u5fc3\uff08\u6216\u65e0\u529b\uff09\u8ffd\u95ee\u3001\u6df1\u5165\uff0c\u800c\u662f\u4e91\u6de1\u98ce\u8f7b\u5730\u5c06\u6240\u6709\u95ee\u9898\u9690\u85cf\u5728\u6d53\u96fe\u3001\u5e7d\u5149\u4e4b\u540e\uff0c\u591a\u5c11\u6709\u70b9\u9694\u9774\u6414\u75d2\u7684\u610f\u5473\u3002\u4f46\u5bfc\u6f14\u8212\u7f13\u3001\u6781\u5bcc\u8bd7\u610f\u7684\u98ce\u683c\u786e\u5b9e\u63d0\u4f9b\u4e86\u4e00\u4e2a\u4e0e\u4f17\u4e0d\u540c\u7684\u53bb\u63a5\u8fd1\u5370\u5ea6\u7684\u89c6\u89d2\u3002\u5982\u679c\u621b\u7eb3\u5728\u65f6\u9694\u8fd1\u4e09\u5341\u5e74\u540e\u771f\u7684\u6709\u610f\u5c06\u8fd9\u7247\u571f\u5730\u91cd\u65b0\u7eb3\u5165\u4e16\u754c\u7535\u5f71\u7684\u7248\u56fe\uff0c\u300a\u60f3\u8c61\u4e4b\u5149\u300b\u662f\u4e2a\u5341\u5206...""}, {""user"": ""LarryWho"", ""star"": ""30"", ""time"": ""2024-06-20 12:28:13"", ""comments"": ""@SIFF \u662f\u7535\u5f71\u9000\u5316\u4e86\u8fd8\u662f\u6211\u9000\u5316\u4e86""}, {""user"": ""LOOK"", ""star"": ""30"", ""time"": ""2024-06-23 21:55:42"", ""comments"": ""\u975e\u5e38\u6807\u914d\u7684\u5c55\u793a\u7b2c\u4e09\u4e16\u754c\u82e6\u96be\u73b0\u5b9e\u7684\u56fd\u9645\u827a\u672f\u7535\u5f71\uff0c\u955c\u5934\u4f7f\u7528\u4e2d\u7684\u51dd\u6ede\u7279\u8272\u65e0\u6cd5\u611f\u53d7\u5230\u6709\u4f55\u7279\u522b\u7528\u610f\uff0c\u6700\u540e\u90a3\u573a\u56e2\u805a\u7684\u60f3\u8c61\u620f\u662f\u501f\u9274\u4e86\u300a\u96e8\u6708\u7269\u8bed\u300b\u3002""}, {""user"": ""\u5357\u60a0\u4e00"", ""star"": ""40"", ""time"": ""2024-05-24 15:04:55"", ""comments"": ""\u751f\u6d3b\u6d41\u5f71\u50cf\uff0c\u6545\u4e8b\u5448\u73b0\u5370\u5ea6\u5b5f\u4e70\u52b3\u5de5\u3001\u9636\u7ea7\u95ee\u9898\u548c\u5973\u6027\u7684\u56f0\u5883\uff0c\u5b83\u4e0d\u54c0\u6028\uff0c\u4e0d\u547c\u5524\uff0c\u4e5f\u4e0d\u54ed\u6ce3\uff0c\u5982\u82f9\u679c\u82b1\u4e1b\u7684\u8584\u96fe\u4e00\u6837\uff0c\u5728\u72ec\u7279\u7684\u3001\u8f7b\u76c8\u7684\u914d\u4e50\u91cc\uff0c\u4e00\u79cdsolidarity and sisterhood\u7684\u60c5\u8c0a\u5728\u7535\u5f71\u91cc\u6d41\u52a8\u3002""}, {""user"": ""\u9aa4\u96e8\u81f3"", ""star"": ""40"", ""time"": ""2024-06-20 14:32:25"", ""comments"": ""\u5370\u5ea6\u6559\u76f8\u4fe1\u4eba\u6d3b\u4e8e\u4e16\u7686\u8981\u9075\u4ece\u4e0a\u795e\u7684\u5b89\u6392\uff0c\u56e0\u6b64\u5f53\u963f\u52aa\u5411\u666e\u62c9\u5df4\u503e\u8bc9\u81ea\u5df1\u5bf9\u7236\u6bcd\u5b89\u6392\u597d\u7684\u5a5a\u59fb\u7684\u4e0d\u6ee1\u65f6\uff0c\u666e\u62c9\u5df4\u8bf4\u201c\u4f60\u65e0\u6cd5\u9003\u79bb\u547d\u8fd0\u201d\u3002\u4f46\u5979\u6700\u540e\u4f9d\u65e7\u9009\u62e9\u5bf9\u4e08\u592b\u8bf4\u4e0d\uff0c\u5305\u5bb9\u4e86\u963f\u52aa\u7684\u7a46\u65af\u6797\u60c5\u4eba\u3002\u5e76\u6ca1\u6709\u90a3\u79cd\u77f3\u7834\u5929\u60ca\u7684\u89c9\u9192\u6216\u8005\u80dc\u5229\uff0c\u4ec5\u4ec5\u662f\u6f2b\u957f\u7684\uff0c\u6f2b\u957f\u751f\u6d3b\u4e2d\u5306\u5306\u7684\u4e00\u77a5\u3002\u6b63\u5982\u6d77\u5cb8\u8fb9\u7684\u4e00\u7f15\u9633\u5149\uff0c\u6b63\u5982\u7247\u540d\u4e00\u6837\u3002\u5f53\u6211\u4eec\u6307\u8d23\u8fd9\u4f4d\u6765\u81ea\u5357\u4e9a\u7684\u5973\u5bfc\u6f14\u201c\u5a9a\u6001\u8ba8\u597d\u201d\u201c\u79fb\u690d\u4ed6\u56fd\u611f\u60c5\u4e8e\u672c\u56fd\u571f\u5730\u201d\u65f6\uff0c\u4e0d\u59a8\u5148\u770b\u4e00\u770b\u6211\u4eec\u7684\u56fd\u9645\u7535\u5f71\u8282\u5728\u7ffb\u8bd1\u65f6\u7406\u6240\u5f53\u7136\u5730\u5c06\u5370...""}]",https://img3.doubanio.com/view/photo/sqxs/public/p2908133243.jpg.https://img1.doubanio.com/view/photo/sqxs/public/p2908133240.jpg.https://img9.doubanio.com/view/photo/sqxs/public/p2908133244.jpg.https://img3.doubanio.com/view/photo/sqxs/public/p2908133242.jpg,https://vt1.doubanio.com/202501191557/2773c6e8d52d0635a0809183b5e07713/view/movie/M/703190289.mp4
1,https://movie.douban.com/subject/35087675/,6.3,毒液：最后一舞,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2914269857.jpg,2024,"动作,科幻,惊悚,冒险",美国,英语,"['2024-10-23', '2024-10-25']",109分钟,155103,8.0%.22.8%.47.1%.18.0%.4.1%,毒液和埃迪（汤姆·哈迪 Tom Hardy 饰）迎来至暗时刻。一边是人类神秘组织的穷追猛打，一边是外星共生体大军入侵地球，他们一心同体，花式解锁海陆空作战新形态。面对两边的疯狂追捕，这对亡命搭档将被迫做出毁灭性决定，为他们的最后一舞拉下帷幕。,"[{""user"": ""\u671d\u66ae\u96ea"", ""star"": ""20"", ""time"": ""2024-10-23 13:10:44"", ""comments"": ""\u7b2c\u4e8c\u90e8\u7247\u5c3e\u5f69\u86cb\u6bd2\u6db2\u7a7f\u8d8a\u5230\u4e86\u6f2b\u5a01\u5b87\u5b99\uff0c\u7535\u89c6\u4e0a\u51fa\u73b0\u4e86\u8718\u86db\u4fa0\u7684\u65b0\u95fb\uff0c\u968f\u540e\u300a\u8718\u86db\u4fa0\uff1a\u82f1\u96c4\u65e0\u5f52\u300b\u7247\u5c3e\u5f69\u86cb\u53c8\u51fa\u73b0\u4e86\u6bd2\u6db2\uff0c\u505a\u4e86\u90a3\u4e48\u591a\u94fa\u57ab\uff0c\u7ed3\u679c\u300a\u6bd2\u6db23\u300b\u548c\u8718\u86db\u4fa0\u6ca1\u6709\u4e1d\u6beb\u5173\u7cfb\uff0c\u7b80\u76f4\u5c31\u662f\u7535\u5f71\u8bc8\u9a97\u3002\n\u4f60\u522b\u8ddf\u6211\u8bf4\u8fd9\u90e8\u7535\u5f71\u53eb\u300a\u6bd2\u6db2\u300b\uff0c\u4e5f\u522b\u8bf4\u7d22\u5c3c\u4ece\u6765\u6ca1\u8bf4\u8fc7\u8fd9\u90e8\u7535\u5f71\u4f1a\u51fa\u73b0\u8718\u86db\u4fa0\uff0c\u90a3\u4f60\u4e3a\u4ec0\u4e48\u8981\u62cd\u90a3\u4e48\u591a\u5f69\u86cb\uff1f\n\u65e2\u7136\u4f60\u4e0d\u80fd\u8ba9\u6bd2\u6db2\u3001\u8718\u86db\u4fa0\u540c\u6846\uff0c\u5c31\u4e0d\u8981\u62cd\u90a3\u4e48\u591a\u8718\u86db\u4fa0\u7684\u5f69\u86cb\uff0c\u4e0d\u8981\u505a\u90a3\u4e48\u591a\u94fa\u57ab\uff0c\u8ba9\u4eba\u4ea7\u751f\u671f\u5f85\uff0c\u53c8\u8ba9\u4eba\u5931\u671b\uff0c\u6700\u540e\u8fd8\u53ef\u4ee5\u53cd\u9a73\u6211\uff1a...""}, {""user"": ""\u5c0f\u70e8"", ""star"": ""40"", ""time"": ""2024-10-23 12:43:32"", ""comments"": ""\u73b0\u5728\u5c11\u4e8e2\u5c0f\u65f6\u4e14\u80fd\u628a\u6545\u4e8b\u8bb2\u597d\u7684\u7535\u5f71\u5c5e\u4e8e\u529f\u5fb7\u65e0\u91cf\u4e86\uff0c\u8fd9\u4e00\u90e8\u6bd2\u6db2\u5c31\u662f\u3002\u914d\u4e50\u6ee1\u5206\uff0c\u6700\u540e\u7684\u6218\u6597\u573a\u9762\u71c3\u8d77\u6765\u8fd8\u6709\u4e00\u4efd\u60b2\u58ee\u611f\uff0c\u6bd2\u6db2\u6bd4\u7b2c\u4e00\u90e8\u66f4\u53ef\u7231\u4e86\u3002\u5404\u79cd\u5404\u6837\u4e0d\u540c\u989c\u8272\u7684\u5171\u751f\u4f53\u805a\u5728\u4e00\u8d77\uff0c\u5f00\u53d1\u4e86\u4e00\u79cd\u65b0\u7684\u602a\u7269\u827a\u672f\u3002\u4ee5\u53ca\uff0c\u8fd9\u662f\u76ee\u524d\u4e3a\u6b62\u4eca\u5e74\u6700\u611f\u4eba\u7684\u771f\u4eba\u7231\u60c5\u7247\u3002\u771f\u7231\u53ef\u4ee5\u8de8\u8d8a\u9636\u7ea7\u3001\u8de8\u8d8a\u661f\u7403\u3001\u8de8\u8d8a\u65f6\u7a7a\uff0c\u76f4\u81f3\u6b7b\u4ea1\u5c06\u6211\u4eec\u5206\u5f00\u3002""}, {""user"": ""\u5927\u9690\u9690\u4e8e\u4e16"", ""star"": ""30"", ""time"": ""2024-10-23 09:17:18"", ""comments"": ""\u7f8e\u56fd\u7684\u7535\u5f71\uff0c\u4e2d\u56fd\u9996\u6620\uff0c\u7f8e\u56fd\u540e\u6620\u3002\u53f8\u9a6c\u662d\u4e4b\u5fc3\u8def\u4eba\u7686\u77e5\u6bd2\u6db2\uff01""}, {""user"": ""\u76ae\u76ae\u9e26"", ""star"": ""30"", ""time"": ""2024-10-23 14:46:15"", ""comments"": ""3.1 \u4e00\u5982\u65e2\u5f80\u4e4f\u5473 \u5b8f\u89c2\u80cc\u666f\u4e0b\u7684\u57fa\u60c5\u516c\u8def\u7247 \u4ec5\u6709\u6700\u540e\u5927\u6218\u5438\u775b \u5404\u79cd\u8d85\u80fd\u529b\u7684\u5171\u751f\u4f53\u786e\u5b9e\u86ee\u9177 \u6bd4\u7b2c\u4e8c\u90e8\u597d \u5c31\u8fd8\u7b97\u6709\u70b9\u826f\u5fc3 \u6bcf\u6b21\u90fd\u8e6d\u8e6dMCU \u53c8\u4e0d\u771f\u5e72 \u7d22\u5c3c\u592a\u75ff\u4e86""}, {""user"": ""\u767d\u829c"", ""star"": ""20"", ""time"": ""2024-10-23 17:08:06"", ""comments"": ""\u5168\u7247\u6211\u60c5\u7eea\u6ce2\u52a8\u6700\u5927\u7684\u65f6\u5019\u662f\u6c64\u8001\u5e08\u8bf4\u4ed6\u66fe\u7ecf\u662f\u6700\u6027\u611f\u7684\u7537\u4eba\uff0c\u6211\u5fc3\u60f3\u4f60\u4e5f\u77e5\u9053\u554a\u6211\u597d\u75db\u5fc3\u554a\u3002\n\u522b\u7684\u5c31\u3002\u3002\u3002\u54c8\u54c8\u3002""}]",https://img1.doubanio.com/view/photo/sqxs/public/p2914533118.jpg.https://img9.doubanio.com/view/photo/sqxs/public/p2909032604.jpg.https://img3.doubanio.com/view/photo/sqxs/public/p2914516707.jpg.https://img9.doubanio.com/view/photo/sqxs/public/p2909032595.jpg,https://vt1.doubanio.com/202501191557/1effe54ed4a18a268c6da8ce0366fa42/view/movie/M/703180205.mp4
2,https://movie.douban.com/subject/36689857/,8.1,荒野机器人,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2913022141.jpg,2024,"科幻,动画,冒险",,美国,"['2024-09-20', '2024-06-11', '2024-09-27']",102分钟,80319,32.7%.44.0%.20.6%.2.3%.0.4%,影片改编自皮特·布朗的同名畅销书，聚焦机器人萝斯（露皮塔·尼永奥 Lupita Nyong'o 配音）的冒险之旅。她因一场意外漂流到了孤岛，偏离了程序预设的发展轨道，不得不面对险恶的生存环境，并试图与充满戒备和敌意的野生动物建立关系。随着萝斯遇到了一只小灰雁（基特·康纳 Kit Connor 配音）并成为了他的“妈妈”，她逐渐在这座荒岛中找到了归属感。被定义好的编程即将被打破，一段关乎爱的心灵故事即将展开。,"[{""user"": ""Lumity"", ""star"": ""50"", ""time"": ""2024-09-21 00:34:19"", ""comments"": ""\u4e0d\u8bc4\u4ef7\u7535\u5f71\u4e86\uff0c\u53ea\u8bf4\u8bc4\u8bba\u533a\u5404\u79cd\u62ff\u7740\u653f\u6cbb\u653e\u5927\u955c\u770b\u7535\u5f71\uff0c\u79bb\u5f00\u767d\u5de6\u8fd9\u4fe9\u5b57\u76f4\u63a5\u5931\u53bb\u8bed\u8a00\u80fd\u529b\uff0c\u4e0d\u4f1a\u8bf4\u8bdd\u4e86\u7684\uff0c\u4f60\u4eec\u79c0\u653f\u6cbb\u7406\u89e3\u7684\u6837\u5b50\u50cf\u4e2a\u5c0f\u4e11\u3002""}, {""user"": ""\u81ea\u5f8b"", ""star"": ""30"", ""time"": ""2024-09-07 20:46:06"", ""comments"": ""\u6bd4\u8f83\u4f4e\u5e7c\uff0c\u4f5c\u4e3a\u6210\u5e74\u4eba\u770b\u4e00\u4e2a\u542b\u8f9b\u8339\u82e6\u4ed8\u51fa\u7684\u6bcd\u4eb2VS\u4e00\u4e2a\u666e\u7537\u7537\u5b9d\uff0c\u83ab\u540d\u5176\u5999\u5c31\u7fa4\u4f17\u5bf9\u6297\u5927\u8d44\u672c\u574f\u4ebaemmmm\u3002\u517b\u5927\u81ea\u5df1\u7684\u662f\u6740\u5168\u5bb6\u7684\u4ec7\u4eba\u8fd9\u4e2a\u4f26\u7406\u51b2\u7a81\u6897\u8fd8\u6bd4\u8f83\u6709\u610f\u601d\uff0c\u4f46\u2026\u2026\u603b\u4e4b\u6210\u5e74\u4eba\u6ca1\u5fc5\u8981\u770b\u3002""}, {""user"": ""\u5218cheechee"", ""star"": ""30"", ""time"": ""2024-09-20 17:25:56"", ""comments"": ""\u5fc3\u60c5\u590d\u6742\u2026\u2026\u5f00\u5934\u597d\u60ca\u559c\uff1a\u5973\u6027\u914d\u97f3\u7684\u673a\u5668\u4eba\u4e3b\u89d2\uff01\uff01\u68a6\u5de5\u5382\u771f\u4e0d\u9519\uff01\uff01\u770b\u5230\u540e\u9762\u5c31\u660e\u767d\u4e86\uff1a\u539f\u6765\u662f\u8981\u5f53\u6bcd\u4eb2 \u96be\u602a\u80fd\u6709\u5973\u6027\u7684\u4e8b\u2026\u2026\u4f60\u5c31\u5f53\u4e00\u4e2a\u670b\u53cb \u5f53\u4e00\u4e2a\u5e2e\u52a9\u8005\u53bb\u5e2e\u52a9\u6240\u6709\u4eba \u4e0d\u884c\u5417 \u4e3a\u4ec0\u4e48\u5fc5\u987b\u8981\u5f53\u4e00\u4e2a\u201c\u5988\u5988\u201d\u554a\uff1f\u5e76\u4e14\u6211\u4e5f\u5f88\u4e0d\u559c\u6b22\u975e\u5f97\u628a\u628a\u7406\u6027\u7684\u673a\u5668\u4eba\u53d8\u5f97\u60c5\u611f\u5bfc\u5411\u7684\u8fd9\u4e00\u70b9/\u4f46\u53e6\u4e00\u65b9\u9762 \u6211\u53c8\u5f88\u559c\u6b22\u90a3\u53e5\u201c\u8fd9\u662f\u6211\u7684\u8fc1\u5f99\u3002\u201d\u8fd9\u4e2a\u5730\u65b9\u7684\u8f6c\u53d8\u5c31\u5f88\u81ea\u7136\u4e14\u5f88\u6709\u4ee3\u5165\u611f\uff01\uff01\u53ef\u60dc\u6025\u8f6c\u76f4\u4e0b \u9a6c\u4e0a\u5c31\u7ed3\u5c3e\u4e86\u2026\u2026\u4e0d\u597d\u610f\u601d \u53ea\u80fd\u62533""}, {""user"": ""\u94c1\u8def10086"", ""star"": ""40"", ""time"": ""2024-09-15 16:25:46"", ""comments"": ""\u4eba\u662f\u6f02\u6cca\u7684\u9e1f\uff0c\u7231\u662f\u5b9c\u5c45\u7684\u5c9b\u3002""}, {""user"": ""\u561f\u561f\u718a\u4e4b\u7236"", ""star"": ""20"", ""time"": ""2024-09-16 22:31:38"", ""comments"": ""\u9ad8\u9636\u7269\u79cd\u7684\u50b2\u6162\u4e0e\u504f\u89c1\uff0c\u4e00\u4e2a\u8d8b\u8fd1\u4e8e\u7406\u60f3\u5f62\u6001\u7684\u201c\u4eba\u7c7b\u201d\u95ef\u5165\u5927\u81ea\u7136\u6559\u52a8\u7269\u4eec\u505a\u4e8b\uff0c\u544a\u8bc9\u4ed6\u4eec\u4e0d\u8981\u4f24\u5bb3\u5f7c\u6b64\uff0c\u4e1b\u6797\u91cc\u90fd\u662f\u4e00\u5bb6\u4eba\u3002\u600e\u4e48\u8bf4\u5462\uff1f\u4e0d\u662f\u5f88\u6070\u5f53\uff0c\u4f46\u4e0d\u81ea\u89c9\u60f3\u5230\u67d0\u7efc\u827a\u9ec4\u5b50\u97ec\u4f53\u9a8c\u65e5\u7ed3\u5de5\u751f\u6d3b\uff0c\u7d2f\u5230\u4e0d\u884c\u653e\u5f03\uff0c\u7136\u540e\u5bf9\u5de5\u4eba\u8bf4\u201c\u4e00\u5b9a\u8981\u627e\u4e00\u4e2a\u81ea\u5df1\u559c\u6b22\u7684\u5de5\u4f5c\uff0c\u8fd9\u6837\u624d\u80fd\u5e72\u5f97\u8d77\u52b2\u201d\u3002""}]",https://img9.doubanio.com/view/photo/sqxs/public/p2905447085.jpg.https://img9.doubanio.com/view/photo/sqxs/public/p2905447086.jpg.https://img3.doubanio.com/view/photo/sqxs/public/p2905447087.jpg.https://img3.doubanio.com/view/photo/sqxs/public/p2909858797.jpg,https://vt1.doubanio.com/202501191557/257d07e5e92fea67f52793edc68e6568/view/movie/M/703170813.mp4
